Row Labels,DELL,IBM,MSFT,NFLX
20000103,50.875,115.625,58.28125,
20000104,46.625,112.0625,56.3125,
20000105,49.9375,116,56.90625,
20000106,48,115,55,
20000107,46.1875,113.5,55.71875,
20000110,44.125,118.5,56.125,
20000111,42.8125,118.875,54.6875,
20000112,41.8125,119.625,52.90625,
20000113,43.125,118.25,53.90625,
20000114,44,119.625,56.125,
20000118,42.0625,116,57.65625,
20000119,42.5,120.5,53.5,
20000120,43.75,121.875,53,
20000121,43.75,121.5,51.875,
20000124,41.5625,118,50.625,
20000125,42.125,119.125,51.40625,
20000126,40.375,116.75,49.6875,
20000127,37.5625,113.5,49.375,
20000128,37.25,111.5625,49.125,
20000131,38.4375,112.25,48.9375,
20000201,38.9375,109.9375,51.46875,
20000202,38.125,113.5,50.40625,
20000203,38.5,117.125,51.8125,
20000204,38.5,115.625,53.28125,
20000207,37.625,114.125,53.3125,
20000208,37.0625,119,54.96875,
20000209,35.5625,117.375,52,
20000210,38.79688,119.125,53,
20000211,36.875,115.375,49.96875,
20000214,36.4375,116.0625,49.8125,
20000215,37.875,117.125,49.28125,
20000216,38,115.75,48.8125,
20000217,40.6875,116.75,49.8125,
20000218,40.0625,112.625,47.53125,
20000222,39.8125,111,46.90625,
20000223,41.375,108.75,47.125,
20000224,42.375,110.8125,47.375,
20000225,41.25,105.75,45.65625,
20000228,41,104.5,45.78125,
20000229,40.8125,102.75,44.6875,
20000301,43.01563,100.5,45.40625,
20000302,44.9375,103.25,46.6875,
20000303,46.25,109,48.0625,
20000306,46.75,103.0625,45.3125,
20000307,45.75,102.75,46.4375,
20000308,46.9375,106.125,47.78125,
20000309,50.4375,107.5625,50,
20000310,51.25,105.25,50.5,
20000313,54.75,107.6875,49,
20000314,55.9375,108.9375,47.5625,
20000315,53.6875,107,47.6875,
20000316,55,109,47.6875,
20000317,56.4375,110,49.6875,
20000320,57.6875,112.75,48.6875,
20000321,58,113.5,51.375,
20000322,58.125,114.25,51.625,
20000323,57.5,115.25,55.9375,
20000324,56.4375,121.5,55.84375,
20000327,57.875,126.875,52.03125,
20000328,55.875,122.5,52.15625,
20000329,53.8125,119.5,53.59375,
20000330,52.1875,122.5,51.6875,
20000331,53.9375,118,53.125,
20000403,53.375,121,45.4375,
20000404,54.3125,121.1875,44.28125,
20000405,53.92188,123.625,43.1875,
20000406,51.5625,122.75,43,
20000407,55.1875,123.125,44.53125,
20000410,54.4375,122.125,43.03125,
20000411,55.4375,119,41.9375,
20000412,51.375,113,39.6875,
20000413,51.6875,110.625,39.625,
20000414,47.625,105,37.0625,
20000417,48.75,111.875,37.9375,
20000418,50.5,112,40.28125,
20000419,49.5625,105,39.34375,
20000420,49.9375,104,39.46875,
20000424,47.75,106.5,33.3125,
20000425,51.125,112.75,34.6875,
20000426,50,110.5,34,
20000427,51.75,110.4375,34.90625,
20000428,50.125,111.5,34.875,
20000501,51.0625,111.875,36.71875,
20000502,49.8125,111.375,34.9375,
20000503,49.3125,108.125,35.28125,
20000504,47.25,107.625,35.21875,
20000505,49.875,107.875,35.5625,
20000508,47.9375,109.75,34.90625,
20000509,46.8125,109.5,33.90625,
20000510,44.9375,103,33.09375,
20000511,44.6875,105,33.9375,
20000512,49.875,104.5,34.40625,
20000515,50.5625,104.1875,34.6875,
20000516,49.875,109,34.75,
20000517,49.125,107.875,33.84375,
20000518,47.875,106.0625,33.09375,
20000519,46.9375,106.8125,32.53125,
20000522,45.9375,109,32.09375,
20000523,43.9375,107.375,31.59375,
20000524,45.25,109.625,32.78125,
20000525,43.75,106.5,30.75,
20000526,42.375,106.9375,30.71875,
20000530,44,110.9375,31.6875,
20000531,43.125,107.375,31.28125,
20000601,43.125,106,32.28125,
20000602,43.3125,108.4375,33.15625,
20000605,42.75,112.4375,33.4375,
20000606,44.6875,112.375,34.8125,
20000607,45.25,121,35.25,
20000608,45.3125,119.75,34.40625,
20000609,45.0625,119.6875,34.40625,
20000612,44.875,118.875,33.4375,
20000613,45.0625,119.6875,33.9375,
20000614,46.1875,116,35.25,
20000615,46.9375,116.8125,36.1875,
20000616,47.5,113.25,36.28125,
20000619,49.5625,120,36.84375,
20000620,48.5625,116.3125,37.46875,
20000621,50,114.5,40.34375,
20000622,48.5,111.4375,39.9375,
20000623,47.4375,111.75,38.84375,
20000626,49,115.125,39.75,
20000627,47.8125,109.6875,39.40625,
20000628,49,113.6875,39.46875,
20000629,48.375,114,38.59375,
20000630,49.3125,109.5625,40,
20000703,49.0625,109.875,40,
20000705,47.4375,104,39.25,
20000706,47.75,101.75,40.46875,
20000707,50.6875,104.6875,41,
20000710,49.75,103.3125,39.71875,
20000711,50.75,102.1875,39.5625,
20000712,52.0625,104.4375,40.15625,
20000713,52.9375,103.125,39.96875,
20000714,53.0625,103.9375,39.46875,
20000717,53.5625,105.4375,39.09375,
20000718,53.1875,102.9375,39.25,
20000719,51.375,103.5,36.5625,
20000720,52.8125,117,37.40625,
20000721,52.375,114.4375,36.15625,
20000724,46.4375,112.5,35.28125,
20000725,46.8125,111.75,34.5,
20000726,46.875,109.875,33.90625,
20000727,45.5,110.125,34.6875,
20000728,43.6875,111.8125,34.84375,
20000731,43.9375,112.4375,34.90625,
20000801,41.5625,110.5625,34.34375,
20000802,39.5625,114.6875,34.6875,
20000803,40.9375,116.0625,35.125,
20000804,41.375,115.875,34.5625,
20000807,42.6875,116.3125,35,
20000808,41.6875,118.9375,37.0625,
20000809,41.8125,119.125,37.125,
20000810,41.75,119.75,36.3125,
20000811,37.6875,120.75,36.21875,
20000814,36.6875,123.125,36.09375,
20000815,38.0625,122,35.8125,
20000816,38.4375,120.0625,35.5,
20000817,39.125,122.375,35.78125,
20000818,38.75,120.1875,35.5,
20000821,38.75,121.4375,35.3125,
20000822,37.4375,121.3125,35.625,
20000823,38.6875,123,35.375,
20000824,39,124.8125,35.5625,
20000825,38.625,129.125,35.3125,
20000828,39.5,130.5625,35.65625,
20000829,40.5625,132.875,35.46875,
20000830,39.9375,130.3125,35,
20000831,43.625,132,34.90625,
20000901,43.0625,133.625,35.09375,
20000905,41,131.5625,35.0625,
20000906,39.5,131.4375,34.71875,
20000907,40.1875,133.375,35.03125,
20000908,38.875,129.5,34.65625,
20000911,38.3125,124.75,34.40625,
20000912,37.4375,125,34.0625,
20000913,36.25,127.3125,34.125,
20000914,36.625,126.875,32.90625,
20000915,35.75,124.8125,32.09375,
20000918,34.4375,123.25,31.5,
20000919,36.3125,125.125,32.5,
20000920,38.5625,124.375,32.125,
20000921,37.9375,126.0625,32.09375,
20000922,35.9375,124,31.625,
20000925,34.3125,121.6875,30.625,
20000926,33.625,119.3125,31.34375,
20000927,32.4375,118,30.3125,
20000928,33.4375,117.9375,30.65625,
20000929,30.8125,112.5,30.15625,
20001002,29.25,117.8125,29.5625,
20001003,28.5625,110.5625,28.28125,
20001004,28.1875,114.375,27.71875,
20001005,25.1875,113.1875,27.6875,
20001006,25.3125,116,27.78125,
20001009,25.625,117.9375,27.09375,
20001010,24.25,114.875,27.28125,
20001011,23,112,27.875,
20001012,23.1875,103.125,27.1875,
20001013,27.3125,109.0625,26.875,
20001016,25.35938,111.125,25.1875,
20001017,24.375,113,25.21875,
20001018,26.25,95.4375,25.875,
20001019,28.8125,96.4375,30.9375,
20001020,28.4375,94.75,32.59375,
20001023,27.5,92.875,31.0625,
20001024,26.8125,91.4375,30.75,
20001025,25.875,87.5625,30.625,
20001026,27.75,92.75,32.21875,
20001027,27.9375,93.6875,33.84375,
20001030,28.8125,93.3125,34.53125,
20001031,29.5,98.5,34.4375,
20001101,30.4375,98.5625,34.8125,
20001102,31.8125,101.9375,35.15625,
20001103,32.5625,100.125,34.125,
20001106,31.5,100.3125,34.75,
20001107,32.5625,102.3125,35.25,
20001108,30.3125,100,34.71875,
20001109,28.375,99.4375,35.4375,
20001110,23,93,33.6875,
20001113,24.125,97.4375,33.21875,
20001114,25.8125,99.5,34.40625,
20001115,25.1875,99.375,35.03125,
20001116,24.9375,98.25,34.46875,
20001117,24.9375,101.9375,34.53125,
20001120,23.375,103.25,33.59375,
20001121,23.625,98.5,33.875,
20001122,23,98.5,34.125,
20001124,24.375,99.9375,34.96875,
20001127,24.4375,98.4375,35.34375,
20001128,22.4375,97.875,33.5,
20001129,21.8125,99.8125,32.53125,
20001130,19.25,93.5,28.6875,
20001201,18.4375,95.625,28.3125,
20001204,18.8125,98.375,28.21875,
20001205,20.25,103.375,29.9375,
20001206,18,96.75,28.34375,
20001207,17.4375,95.375,26.5625,
20001208,18.5625,97,27.21875,
20001211,20.0625,95,29.03125,
20001212,21.70313,93.875,29.1875,
20001213,20.4375,91.25,28.625,
20001214,19.9375,92.4375,27.75,
20001215,19.875,87.8125,24.59375,
20001218,19.5,90.5,23.90625,
20001219,18.25,90.125,22.40625,
20001220,16.625,86,20.75,
20001221,17.1875,81.5625,21.71875,
20001222,18.375,89,23.21875,
20001226,17.5,84.8125,23.4375,
20001227,18,84.6875,23.21875,
20001228,17.9375,85.25,22.28125,
20001229,17.4375,85,21.6875,
20010102,17.5,84.8125,21.6875,
20010103,20,94.625,23.96875,
20010104,19.1875,93.1875,24.21875,
20010105,19,94,24.5625,
20010108,19.125,93.5625,24.46875,
20010109,19.75,92.5625,25.90625,
20010110,21.3125,93.4375,26.4375,
20010111,22.8125,93.6875,27.5,
20010112,22.125,93.8125,26.75,
20010116,21.5,92.75,26.28125,
20010117,22.6875,96.6875,26.46875,
20010118,24.1875,108.3125,27.75,
20010119,25.625,111.25,30.5,
20010122,25.5,108.5625,30.0625,
20010123,26.375,109.0625,30.28125,
20010124,27.125,110.4375,31.46875,
20010125,26.4375,110.75,30.90625,
20010126,26.5,114.1875,32,
20010129,28.4375,114.98,32.25,
20010130,28.125,116.61,31.6875,
20010131,26.125,112,30.53125,
20010201,25.9375,114.05,31.1875,
20010202,25.1875,110.27,30.40625,
20010205,24.4375,112.22,30.96875,
20010206,26.875,114.19,31.28125,
20010207,26.5,116.91,32.34375,
20010208,26.0625,114.1,31.125,
20010209,23.5,112,29.5625,
20010212,23.25,114.9,29.375,
20010213,22.25,113.75,29.09375,
20010214,22.9375,115.1,29.1875,
20010215,25,116.78,29.40625,
20010216,23.5,115,28.65625,
20010220,22,111.5,27.9375,
20010221,20.625,107.51,28.125,
20010222,21.9375,108.9,27.59375,
20010223,23.25,104,28.375,
20010226,22.8125,105.3,29.78125,
20010227,22.25,102.59,29.6875,
20010228,21.875,99.9,29.5,
20010301,21.5,106.05,29.67969,
20010302,22.0625,102.3,28.34375,
20010305,23.4375,104.91,28.71875,
20010306,26.1875,106,29.71875,
20010307,25.9375,107.55,30.34375,
20010308,26.125,106.47,29.625,
20010309,23.375,99.29,28.34375,
20010312,22.0625,95.49,25.96875,
20010313,23.9375,98.39,27.09375,
20010314,24.375,94.96,27,
20010315,24.1875,95.56,26.84375,
20010316,23.6875,90.1,27.28125,
20010319,24.875,92.6,27.15625,
20010320,24.4375,88.3,26.34375,
20010321,24.6875,89.08,25.03125,
20010322,26.25,89.1,27,
20010323,27.4375,93.51,28.28125,
20010326,25.6875,95.4,28.03125,
20010327,27,99.5,29.125,
20010328,26.4375,94.41,27.78125,
20010329,26.9375,95.04,27.6875,
20010330,25.6875,96.18,27.34375,
20010402,24.0625,94.66,27.90625,
20010403,23.4375,90.39,26.6875,
20010404,22.1875,92,25.96875,
20010405,25.1875,98.21,28.375,
20010406,24.8125,97.95,28.09375,
20010409,24.89,96,28.575,
20010410,26.26,99.05,29.84,
20010411,26.74,97.43,30.02,
20010412,27.92,96.2,31.09,
20010416,27.11,96.75,30.395,
20010417,26.35,99.7,30.74,
20010418,28.47,106.5,32.715,
20010419,30.49,114.47,34.02,
20010420,30.12,114.83,34.5,
20010423,29.35,112,34.125,
20010424,25.85,112.67,33.775,
20010425,26.99,114.85,34.845,
20010426,25.32,113.74,34.565,
20010427,26,116.2,33.56,
20010430,26.24,115.14,33.875,
20010501,25.76,118.51,35.085,
20010502,26.73,115.4,34.88,
20010503,24.93,113.7,34.265,
20010504,25.84,115.86,35.375,
20010507,25.91,115.9,35.69,
20010508,24.83,117.7,36.03,
20010509,24.6,116.98,35.2,
20010510,24.4,115.2,35,
20010511,24.48,111.81,34.7,
20010514,24.19,112.56,34.36,
20010515,24.49,113.58,34.135,
20010516,25.38,115.8,34.58,
20010517,25.88,115.07,34.0849,
20010518,24.79,117.44,34.045,
20010521,25.84,119.04,34.395,
20010522,25.94,118.01,35.155,
20010523,26.81,117.4,34.85,
20010524,26.67,119.6,35.86,
20010525,27,117.8,35.455,
20010529,25.65,115.27,35.17,
20010530,24.41,112.65,34.595,
20010531,24.36,111.8,34.59,
20010601,24.61,112.89,35.17,
20010604,25,113.64,35.39,
20010605,26.22,116.97,36.3,
20010606,25.26,117.5,36.18,
20010607,25.61,117.25,36.84,
20010608,25.69,116.1,36.595,
20010611,25.26,117.36,36.06,
20010612,26.1,117.25,36.04,
20010613,25.19,116.54,35.345,
20010614,25.04,115.75,34.45,
20010615,24.32,113.6,34.01,
20010618,23.92,114.27,33.44,
20010619,23.67,114.84,33.66,
20010620,23.45,113.09,34.705,
20010621,23.5,112.6,34.92,
20010622,23.41,112.87,34.415,
20010625,24.25,112.65,34.425,
20010626,25,113.04,35.07,
20010627,25.74,113.52,35.57,
20010628,26.42,115.1,36.37,
20010629,26.15,113,36.5,
20010702,26.87,114.35,35.3,
20010703,26.91,112.98,35.235,
20010705,26.21,112.1,34.255,
20010706,25.63,106.5,33.03,
20010709,26.7,104.72,32.845,
20010710,25.61,101.96,32.24,
20010711,25.98,103.85,33.25,
20010712,27.37,107.25,35.8,
20010713,27.95,108.53,35.67,
20010716,27.12,107.82,35.59,
20010717,28.74,108.53,35.91,
20010718,27.2,104.28,35.285,
20010719,28.38,104,36.285,
20010720,27.89,105.7,34.59,
20010723,26.56,105.85,33.545,
20010724,26.61,104.51,33.16,
20010725,28.01,104.89,33.74,
20010726,27.87,106,33.295,
20010727,27.46,104.7,32.735,
20010730,27.46,105.85,32.9,
20010731,26.93,105.21,33.095,
20010801,27.18,107.06,33.235,
20010802,28.43,108.8,33.725,
20010803,28.07,108.18,33.445,
20010806,27.84,106.51,33.065,
20010807,27.71,106.25,33.175,
20010808,26.64,104.19,32.43,
20010809,26.64,104.08,32.505,
20010810,26.91,104.95,32.76,
20010813,27.02,105.86,32.915,
20010814,26.57,106.2,32.345,
20010815,25.5,105.01,31.6,
20010816,25.38,105.75,32.31,
20010817,23,104.59,30.94,
20010820,22.72,104.1,31.35,
20010821,22.01,101.89,30.39,
20010822,22.15,103.96,30.33,
20010823,21.83,103,29.56,
20010824,23.12,106.99,31.025,
20010827,23.05,106.86,31.155,
20010828,22.65,104.95,30.37,
20010829,21.8,104.13,30.125,
20010830,21.13,100.36,28.47,
20010831,21.38,99.95,28.525,
20010904,22.31,101.49,28.05,
20010905,22.38,100.35,28.87,
20010906,21.5,98,28.01,
20010907,21.55,96.59,27.7,
20010910,22.57,96.47,28.79,
20010917,20.7,93.34,26.455,
20010918,19.79,96.4,27.16,
20010919,19.08,96,26.935,
20010920,17.48,93.4,25.38,
20010921,16.63,90.5,24.855,
20010924,18.6,94.8,26.005,
20010925,19.16,94.45,25.65,
20010926,18.16,91.3,25.135,
20010927,18.04,90,24.98,
20010928,18.53,91.72,25.585,
20011001,18.71,92.71,25.895,
20011002,18.54,93.77,26.525,
20011003,20.64,96.95,28.115,
20011004,22.32,97.31,28.22,
20011005,22.56,98.02,28.86,
20011008,23.12,98.5,29.02,
20011009,22.65,97.14,27.28,
20011010,23.22,97.25,27.755,
20011011,24.97,99.4,28.16,
20011012,24.13,100.84,28.19,
20011015,23.58,102,29.03,
20011016,24.27,101.85,29.225,
20011017,23.22,102.9,28.015,
20011018,23.22,101.26,28.375,
20011019,24.05,102.65,28.95,
20011022,24.55,105.25,30.08,
20011023,24.64,105.81,30.215,
20011024,24.9,108.57,30.66,
20011025,25.86,110.66,31.28,
20011026,25.5,111.16,31.1,
20011029,24.09,108.62,29.82,
20011030,23.24,108.65,29.44,
20011031,23.98,108.07,29.075,
20011101,24.55,109.89,30.92,
20011102,24.92,109.5,30.7,
20011105,25.3,109.97,31.635,
20011106,26.24,114.19,32.39,
20011107,26.25,113.85,32.125,
20011108,26.14,113.81,32.21,
20011109,25.75,114.08,32.605,
20011112,25.79,114.86,32.895,
20011113,26.82,116.7,33.95,
20011114,27.46,114.35,32.975,
20011115,27.69,114.75,33.06,
20011116,26.6,114.5,32.875,
20011119,26.92,115,33.27,
20011120,26.39,115.44,32.7,
20011121,25.95,114.34,32.025,
20011123,26.36,115.35,32.36,
20011126,26.92,116.33,32.57,
20011127,26.48,114.2,31.87,
20011128,25.99,112.15,31.4,
20011129,27.06,114.43,32.42,
20011130,27.93,115.59,32.105,
20011203,27.66,114.13,32.385,
20011204,28.08,116.64,33,
20011205,29.67,121.4,34.05,
20011206,29.41,120.14,34.325,
20011207,28.94,120.4,33.915,
20011210,28.91,119.66,33.53,
20011211,29.06,121.5,33.66,
20011212,29.18,123.2,33.975,
20011213,28.48,120.25,33.135,
20011214,28.12,121.1,33.72,
20011217,28.48,121.34,34.49,
20011218,28.8,122.2,34.635,
20011219,28.65,123.89,34.745,
20011220,27.58,122.7,33.38,
20011221,27.58,122,33.77,
20011224,27.77,121.45,33.635,
20011226,27.95,122.4,33.84,
20011227,27.89,123.5,33.925,
20011228,27.73,122.9,33.935,
20011231,27.18,120.96,33.125,
20020102,27.5,121.5,33.52,
20020103,29.03,123.66,34.615,
20020104,29.59,125.6,34.45,
20020107,29.62,124.05,34.28,
20020108,29.64,124.7,34.69,
20020109,29.39,124.49,34.355,
20020110,29.33,122.14,34.64,
20020111,29,120.31,34.305,
20020114,28.18,118.05,34.235,
20020115,28.58,118.85,34.775,
20020116,27.57,117.4,33.935,
20020117,28.95,119.9,34.93,
20020118,28.1,114.25,33.05,
20020122,26.7,110.5,32.23,
20020123,26.68,107.9,31.87,
20020124,27.3001,108.72,32.3,
20020125,28.44,109.28,31.9,
20020128,28.42,108.15,31.91,
20020129,27.19,103,31.16,
20020130,27.57,105.55,31.425,
20020131,27.49,107.89,31.855,
20020201,26.8,108,31.33,
20020204,26.84,106.8,30.56,
20020205,26.56,106.3,30.575,
20020206,26.68,106.63,30.2,
20020207,26.2,103.91,29.9,
20020208,26.25,104.99,30.325,
20020211,26.8,107.38,30.565,
20020212,26.85,106.57,30.07,
20020213,27.34,108.07,30.91,
20020214,26.81,107.89,30.84,
20020215,25.6,102.89,30.115,
20020219,24.4,99.54,29.465,
20020220,25.24,99.31,29.95,
20020221,23.77,96.38,29.025,
20020222,23.76,98.45,28.995,
20020225,25.15,98.3,29.54,
20020226,25.32,97.15,29.275,
20020227,25.27,97.83,29.195,
20020228,24.69,98.12,29.17,
20020301,26.44,103.02,30.685,
20020304,27.68,105.9,31.65,
20020305,27.73,105.67,31.54,
20020306,27.94,106.3,31.815,
20020307,27.59,103.71,31.36,
20020308,28.91,105.09,31.975,
20020311,28.71,105.24,32.17,
20020312,28,108.5,31.27,
20020313,26.84,107.18,31.05,
20020314,25.92,106.6,30.61,
20020315,25.72,106.79,31.245,
20020318,26.39,106.35,31.07,
20020319,27.03,107.49,31.115,
20020320,26.92,105.5,30.05,
20020321,26.99,106.78,30.68,
20020322,26.56,105.6,30.225,
20020325,26.31,103.56,29.615,
20020326,26.19,102.9,29.54,
20020327,25.95,103.39,29.72,
20020328,26.11,104,30.155,
20020401,27.14,102.86,30.19,
20020402,26.57,100.95,28.65,
20020403,26.19,99.96,28.165,
20020404,26.75,100.84,28.225,
20020405,26.42,97.25,27.935,
20020408,26.88,87.41,28.61,
20020409,26.57,87.74,27.435,
20020410,26.84,89.01,28.15,
20020411,26.27,84.19,27.395,
20020412,26.12,85.6,27.965,
20020415,25.87,85.35,27.845,
20020416,27.21,86.2,28.905,
20020417,27.37,84.81,28.315,
20020418,27.2,88.95,28.185,
20020419,27.34,89,28.6,
20020422,27.15,87.93,27.795,
20020423,26.68,87.33,26.995,
20020424,26.45,86.5,26.51,
20020425,26.8,86.71,26.865,
20020426,25.88,84.71,25.75,
20020429,25.57,83.89,26.12,
20020430,26.34,83.76,26.13,
20020501,26.48,84.3,26.375,
20020502,25.42,83.86,25.605,
20020503,24.32,81.78,24.78,
20020506,23.75,76,24.31,
20020507,22.33,76.5,24.735,
20020508,25.65,82.45,27.485,
20020509,25.24,79.93,26.06,
20020510,23.88,79.68,25.025,
20020513,25.36,82.19,26.345,
20020514,26.9,85.48,27.44,
20020515,27.7,84.5,27.375,
20020516,27.85,85.45,27.87,
20020517,27.95,85.69,28.015,
20020520,27.23,84.45,27.005,
20020521,26.88,83.45,26.095,
20020522,27.4,84,26.845,
20020523,27.48,84.35,27.41,1.196428571
20020524,27.22,83.1,26.63,1.21
20020528,26.85,82.08,26.16,1.157142857
20020529,26.58,81.6,26.025,1.103571429
20020530,27.02,82.25,26.32,1.071428571
20020531,26.85,80.45,25.455,1.076428571
20020603,26.18,78.11,24.71,1.128571429
20020604,26.93,79.31,24.99,1.117857143
20020605,26.86,80.55,25.83,1.147142857
20020606,26.47,79.66,25.95,1.182142857
20020607,26.28,78.3,25.99,1.118571429
20020610,26.23,76.8,26.41,1.1565
20020611,25.91,75.49,26.285,1.153571429
20020612,26.76,74.65,27.77,1.092857143
20020613,26.05,75.6,27.11,1.082857143
20020614,25.72,76.17,27.625,0.986428571
20020617,26.68,77.14,27.84,0.922142857
20020618,26.71,75.94,27.995,0.910714286
20020619,24.73,73.35,27.18,0.951428571
20020620,23.93,71.58,27.05,0.957142857
20020621,23.98,68.75,26.14,0.979285714
20020624,24.81,69.7,27.08,0.978571429
20020625,23.61,68.6,26.475,0.964285714
20020626,24.51,70.05,27.065,0.988571429
20020627,25.8,71.9,27.46,0.943571429
20020628,26.14,72,27.35,0.999285714
20020701,25.16,67.6,26.33,1.027857143
20020702,24.54,68.58,25.72,1.172857143
20020703,24.68,70.51,26.235,1.214285714
20020705,25.99,73.5,27.425,1.276428571
20020708,24.75,71.3,26.46,1.175714286
20020709,24.74,69.67,26.605,1.160714286
20020710,23.67,68.76,26.12,1.163571429
20020711,23.93,69.41,26.455,1.269285714
20020712,25.03,69.21,25.93,1.207857143
20020715,25.48,71,25.9,1.142857143
20020716,26.19,69.01,25.625,1.126428571
20020717,26.34,70.69,26,1.089285714
20020718,26.05,72.05,25.555,1.149285714
20020719,25.08,72,24.78,1.16
20020722,23.77,68.5,23.155,1.170714286
20020723,22.74,67.05,21.505,1.146428571
20020724,24.24,69.54,23.115,1.114285714
20020725,22.61,69.35,21.415,1.036428571
20020726,22.81,66.4,22.675,0.871428571
20020729,24.45,71.18,24.125,0.876428571
20020730,25.09,71.79,24.05,0.914357143
20020731,24.93,70.4,23.99,0.953571429
20020801,24.32,68.25,22.875,0.891428571
20020802,24.13,67.88,22.205,0.777857143
20020805,23.11,65.99,21.995,0.775
20020806,24.32,67.9,22.835,0.760714286
20020807,24.63,69.17,23.545,0.793571429
20020808,25.59,71.61,24.455,0.796428571
20020809,25.6,71.83,24.06,0.787142857
20020812,25.9,71.77,24.235,0.757142857
20020813,25.72,71.9,23.525,0.772857143
20020814,27.149,74.92,24.855,0.833571429
20020815,27.14,76.5,24.885,0.882857143
20020816,27.53,79.35,25,0.912857143
20020819,28.12,82.49,26,0.982142857
20020820,27.7,81.27,25.52,0.946428571
20020821,28.05,81,26.14,0.968571429
20020822,28.43,81.99,26.615,0.983571429
20020823,27.85,80.4,26.11,0.993571429
20020826,27.88,79.42,26.05,0.967857143
20020827,27.15,77.96,25.42,0.873571429
20020828,26.72,76.06,24.69,0.864285714
20020829,26.75,76.62,25.29,0.903571429
20020830,26.62,75.38,24.54,0.936428571
20020903,25.89,72.35,23.51,0.925642857
20020904,25.98,73.73,24.105,0.928571429
20020905,25.2,72.18,22.955,0.917857143
20020906,26.1,73.2,23.91,0.914285714
20020909,26.23,74.5,24.35,0.901428571
20020910,26.63,75.6,24.895,0.945
20020911,26.45,74.2,24.29,0.961428571
20020912,26.33,71.87,23.575,0.925071429
20020913,26.8,72.5,23.955,0.878571429
20020916,26.75,72.32,23.89,0.857142857
20020917,26.84,71.75,23.645,0.83
20020918,26.65,69.55,23.875,0.787857143
20020919,25.278,64.8,23.6,0.724285714
20020920,24.83,63.92,23.73,0.7085
20020923,24.19,63.37,22.615,0.7115
20020924,23.99,59.75,22.84,0.717857143
20020925,24.88,63.01,23.255,0.732142857
20020926,25.02,62.02,23.1,0.783428571
20020927,24.3,60.36,22.625,0.72
20020930,23.51,58.31,21.87,0.692857143
20021001,24.64,61.17,23.115,0.678571429
20021002,25.32,59.63,22.805,0.578571429
20021003,25.3,60,22.355,0.517928571
20021004,24.76,56.6,21.885,0.468785714
20021007,24.95,56.86,22.025,0.412142857
20021008,25.33,57.05,22.495,0.405
20021009,25,55.07,21.995,0.372857143
20021010,25.709,57.58,23.19,0.506428571
20021011,26.41,63.92,24.435,0.470714286
20021014,26.65,63.42,24.645,0.534285714
20021015,27.54,68.48,26.145,0.55
20021016,27.02,64.9,25.205,0.459285714
20021017,27.74,72.2,25.3855,0.55
20021018,28.49,74.25,26.575,0.682857143
20021021,28.85,75.55,26.255,0.636428571
20021022,28.49,74.49,25.835,0.625642857
20021023,29,74.6,26.6,0.589285714
20021024,28.39,72.1,25.615,0.579285714
20021025,29.04,74.56,26.34,0.642857143
20021028,28.97,76.56,25.975,0.685714286
20021029,28.66,76.74,26.035,0.657142857
20021030,29.06,78.67,26.555,0.641428571
20021031,28.61,78.94,26.735,0.640785714
20021101,28.98,80.4,26.5,0.638571429
20021104,30.05,82.5,28.05,0.671428571
20021105,29.67,81.68,28.34,0.651428571
20021106,29.99,81.54,28.515,0.629285714
20021107,29.8,78.95,28.005,0.592857143
20021108,29.79,77.59,27.55,0.610714286
20021111,29.11,77.29,26.93,0.600714286
20021112,29.48,79.15,27.255,0.577857143
20021113,30.05,79.35,27.68,0.641428571
20021114,30.94,80.72,28.495,0.618571429
20021115,29.82,80.01,28.345,0.65
20021118,28.92,79.18,27.925,0.778571429
20021119,28.34,78.37,27.43,0.664285714
20021120,29.21,81.61,28.31,0.717142857
20021121,28.98,84.9,28.92,0.785714286
20021122,28.61,84.43,29.11,0.786428571
20021125,28.67,86.2,29.115,0.792857143
20021126,28.33,85.06,28.45,0.749285714
20021127,29.03,87.7,29.04,0.7515
20021129,28.6,86.92,28.84,0.775
20021202,28.93,87.3,28.845,0.761428571
20021203,29.05,85.21,28.355,0.770714286
20021204,28.75,83.69,28.27,0.710642857
20021205,28.25,83.06,27.67,0.785714286
20021206,28.65,82.32,27.735,0.782214286
20021209,27.54,79.59,26.765,0.799285714
20021210,27.95,80.8,27.005,0.871428571
20021211,27.752,81.44,27.33,0.897142857
20021212,27.43,80.17,27.085,0.900714286
20021213,26.63,80,26.25,0.892857143
20021216,27.56,81.62,27.24,0.913571429
20021217,27.22,80.31,27.18,0.906428571
20021218,26.72,79.13,26.765,0.785642857
20021219,26.81,78.66,26.555,0.771428571
20021220,27.4,79.79,26.52,0.764285714
20021223,27.59,80.26,27,0.732142857
20021224,27.54,79.76,26.9105,0.707142857
20021226,27.38,78.5,26.695,0.696428571
20021227,27.02,77.36,26.485,0.690714286
20021230,26.9,76.25,26.375,0.713571429
20021231,26.74,77.5,25.85,0.786428571
20030102,27.71,80.57,26.86,0.817857143
20030103,27.79,81.65,26.895,0.772857143
20030106,28.35,83.59,27.385,0.792857143
20030107,28.65,86,27.9,0.783571429
20030108,28.32,84.19,27.12,0.815
20030109,28.3,87,27.905,0.838571429
20030110,27.15,87.68,27.96,0.886785714
20030113,25.98,87.51,28.195,0.867142857
20030114,26.4,88.58,28.485,0.86
